name,symbol,exchange,currency,price
인콘,083640.KQ,KOSDAQ,KRW,-
차바이오텍,085660.KQ,KOSDAQ,KRW,-
대봉엘에스,078140.KQ,KOSDAQ,KRW,-
와이엔텍,067900.KQ,KOSDAQ,KRW,-
케이엠,083550.KQ,KOSDAQ,KRW,-
수성웹툰,084180.KQ,KOSDAQ,KRW,-
모다이노칩,080420.KQ,KOSDAQ,KRW,-
비에이치아이,083650.KQ,KOSDAQ,KRW,-
케스피온,079190.KQ,KOSDAQ,KRW,-
비보존 제약,082800.KQ,KOSDAQ,KRW,-
자연과환경,043910.KQ,KOSDAQ,KRW,-
와토스코리아,079000.KQ,KOSDAQ,KRW,-
폴라리스오피스,041020.KQ,KOSDAQ,KRW,-
휴림에이텍,078590.KQ,KOSDAQ,KRW,-
서린바이오,038070.KQ,KOSDAQ,KRW,-
가비아,079940.KQ,KOSDAQ,KRW,-
덕산하이메탈,077360.KQ,KOSDAQ,KRW,-
아바코,083930.KQ,KOSDAQ,KRW,-
하나마이크론,067310.KQ,KOSDAQ,KRW,-
엘오티베큠,083310.KQ,KOSDAQ,KRW,-
코스나인,082660.KQ,KOSDAQ,KRW,-
이상네트웍스,080010.KQ,KOSDAQ,KRW,-
메디포스트,078160.KQ,KOSDAQ,KRW,-
우리바이오,082850.KQ,KOSDAQ,KRW,-
모두투어,080160.KQ,KOSDAQ,KRW,-
가온그룹,078890.KQ,KOSDAQ,KRW,-
쏠리드,050890.KQ,KOSDAQ,KRW,-
옵트론텍,082210.KQ,KOSDAQ,KRW,-
젬백스,082270.KQ,KOSDAQ,KRW,-
플랜티넷,075130.KQ,KOSDAQ,KRW,-
이노와이어리스,073490.KQ,KOSDAQ,KRW,-
인베니아,079950.KQ,KOSDAQ,KRW,-
동양이엔피,079960.KQ,KOSDAQ,KRW,-
제주반도체,080220.KQ,KOSDAQ,KRW,-
한창산업,079170.KQ,KOSDAQ,KRW,-
디이엔티,079810.KQ,KOSDAQ,KRW,-
iMBC,052220.KQ,KOSDAQ,KRW,-
서산,079650.KQ,KOSDAQ,KRW,-
KX하이텍,052900.KQ,KOSDAQ,KRW,-
손오공,066910.KQ,KOSDAQ,KRW,-
미래컴퍼니,049950.KQ,KOSDAQ,KRW,-
아이크래프트,052460.KQ,KOSDAQ,KRW,-
메가스터디,072870.KQ,KOSDAQ,KRW,-
케이에스피,073010.KQ,KOSDAQ,KRW,-
KG모빌리언스,046440.KQ,KOSDAQ,KRW,-
대주전자재료,078600.KQ,KOSDAQ,KRW,-
텔레칩스,054450.KQ,KOSDAQ,KRW,-
HB테크놀러지,078150.KQ,KOSDAQ,KRW,-
도이치모터스,067990.KQ,KOSDAQ,KRW,-
토비스,051360.KQ,KOSDAQ,KRW,-
국일제지,078130.KQ,KOSDAQ,KRW,-
DMS,068790.KQ,KOSDAQ,KRW,-
시너지이노베이션,048870.KQ,KOSDAQ,KRW,-
신성델타테크,065350.KQ,KOSDAQ,KRW,-
한국경제TV,039340.KQ,KOSDAQ,KRW,-
다날,064260.KQ,KOSDAQ,KRW,-
형지I&C,011080.KQ,KOSDAQ,KRW,-
비케이홀딩스,050090.KQ,KOSDAQ,KRW,-
YBM넷,057030.KQ,KOSDAQ,KRW,-
CS,065770.KQ,KOSDAQ,KRW,-
아미노로직스,074430.KQ,KOSDAQ,KRW,-
테라젠이텍스,066700.KQ,KOSDAQ,KRW,-
디에이피,066900.KQ,KOSDAQ,KRW,-
한양디지텍,078350.KQ,KOSDAQ,KRW,-
동국알앤에스,075970.KQ,KOSDAQ,KRW,-
빛과전자,069540.KQ,KOSDAQ,KRW,-
듀오백,073190.KQ,KOSDAQ,KRW,-
삼진엘앤디,054090.KQ,KOSDAQ,KRW,-
폴라리스AI파마,041910.KQ,KOSDAQ,KRW,-
세진티에스,067770.KQ,KOSDAQ,KRW,-
인티큐브,070590.KQ,KOSDAQ,KRW,-
리튬포어스,073570.KQ,KOSDAQ,KRW,-
테라사이언스,073640.KQ,KOSDAQ,KRW,-
우주일렉트로,065680.KQ,KOSDAQ,KRW,-
SOOP,067160.KQ,KOSDAQ,KRW,-
드림어스컴퍼니,060570.KQ,KOSDAQ,KRW,-
버킷스튜디오,066410.KQ,KOSDAQ,KRW,-
원익QnC,074600.KQ,KOSDAQ,KRW,-
로체시스템즈,071280.KQ,KOSDAQ,KRW,-
에스텍,069510.KQ,KOSDAQ,KRW,-
오텍,067170.KQ,KOSDAQ,KRW,-
키이스트,054780.KQ,KOSDAQ,KRW,-
현대에버다임,041440.KQ,KOSDAQ,KRW,-
중앙백신,072020.KQ,KOSDAQ,KRW,-
휴비츠,065510.KQ,KOSDAQ,KRW,-
우리산업홀딩스,072470.KQ,KOSDAQ,KRW,-
디지털대성,068930.KQ,KOSDAQ,KRW,-
유아이디,069330.KQ,KOSDAQ,KRW,-
티씨케이,064760.KQ,KOSDAQ,KRW,-
아모텍,052710.KQ,KOSDAQ,KRW,-
웰크론,065950.KQ,KOSDAQ,KRW,-
파워로직스,047310.KQ,KOSDAQ,KRW,-
이엘씨,041520.KQ,KOSDAQ,KRW,-
홈캐스트,064240.KQ,KOSDAQ,KRW,-
씨씨에스,066790.KQ,KOSDAQ,KRW,-
웹젠,069080.KQ,KOSDAQ,KRW,-
대화제약,067080.KQ,KOSDAQ,KRW,-
스모트로닉,066590.KQ,KOSDAQ,KRW,-
JW신약,067290.KQ,KOSDAQ,KRW,-
하츠,066130.KQ,KOSDAQ,KRW,-
빅텍,065450.KQ,KOSDAQ,KRW,-
탑엔지니어링,065130.KQ,KOSDAQ,KRW,-
이루온,065440.KQ,KOSDAQ,KRW,-
재영솔루텍,049630.KQ,KOSDAQ,KRW,-
한국큐빅,021650.KQ,KOSDAQ,KRW,-
인터플렉스,051370.KQ,KOSDAQ,KRW,-
삼영이엔씨,065570.KQ,KOSDAQ,KRW,-
하이퍼코퍼레이션,065650.KQ,KOSDAQ,KRW,-
한성크린텍,066980.KQ,KOSDAQ,KRW,-
리더스코스메틱,016100.KQ,KOSDAQ,KRW,-
케이피엠테크,042040.KQ,KOSDAQ,KRW,-
디티씨,066670.KQ,KOSDAQ,KRW,-
아이로보틱스,066430.KQ,KOSDAQ,KRW,-
초록뱀미디어,047820.KQ,KOSDAQ,KRW,-
인크레더블버즈,064090.KQ,KOSDAQ,KRW,-
쎌바이오텍,049960.KQ,KOSDAQ,KRW,-
NE능률,053290.KQ,KOSDAQ,KRW,-
테크엘,064520.KQ,KOSDAQ,KRW,-
KG이니시스,035600.KQ,KOSDAQ,KRW,-
비엘팜텍,065170.KQ,KOSDAQ,KRW,-
플래스크,041590.KQ,KOSDAQ,KRW,-
새로닉스,042600.KQ,KOSDAQ,KRW,-
오리엔트정공,065500.KQ,KOSDAQ,KRW,-
에이전트AI,060900.KQ,KOSDAQ,KRW,-
국보디자인,066620.KQ,KOSDAQ,KRW,-
아이톡시,052770.KQ,KOSDAQ,KRW,-
에스아이리소스,065420.KQ,KOSDAQ,KRW,-
포니링크,064800.KQ,KOSDAQ,KRW,-
폴라리스AI,039980.KQ,KOSDAQ,KRW,-
현대바이오,048410.KQ,KOSDAQ,KRW,-
에스피지,058610.KQ,KOSDAQ,KRW,-
토탈소프트,045340.KQ,KOSDAQ,KRW,-
서호전기,065710.KQ,KOSDAQ,KRW,-
파커스,065690.KQ,KOSDAQ,KRW,-
HC홈센타,060560.KQ,KOSDAQ,KRW,-
서울리거,043710.KQ,KOSDAQ,KRW,-
아비코전자,036010.KQ,KOSDAQ,KRW,-
큐렉소,060280.KQ,KOSDAQ,KRW,-
제이케이시냅스,060230.KQ,KOSDAQ,KRW,-
우원개발,046940.KQ,KOSDAQ,KRW,-
티사이언티픽,057680.KQ,KOSDAQ,KRW,-
인선이엔티,060150.KQ,KOSDAQ,KRW,-
와이어블,065530.KQ,KOSDAQ,KRW,-
SM Life Design,063440.KQ,KOSDAQ,KRW,-
지어소프트,051160.KQ,KOSDAQ,KRW,-
지엔코,065060.KQ,KOSDAQ,KRW,-
셀루메드,049180.KQ,KOSDAQ,KRW,-
KH바텍,060720.KQ,KOSDAQ,KRW,-
알에프텍,061040.KQ,KOSDAQ,KRW,-
에스폴리텍,050760.KQ,KOSDAQ,KRW,-
이랜텍,054210.KQ,KOSDAQ,KRW,-
ES큐브,050120.KQ,KOSDAQ,KRW,-
케이피티유,054410.KQ,KOSDAQ,KRW,-
3S,060310.KQ,KOSDAQ,KRW,-
화일약품,061250.KQ,KOSDAQ,KRW,-
오상자이엘,053980.KQ,KOSDAQ,KRW,-
농우바이오,054050.KQ,KOSDAQ,KRW,-
케이엘넷,039420.KQ,KOSDAQ,KRW,-
에스티아이,039440.KQ,KOSDAQ,KRW,-
잉크테크,049550.KQ,KOSDAQ,KRW,-
대한뉴팜,054670.KQ,KOSDAQ,KRW,-
씨티씨바이오,060590.KQ,KOSDAQ,KRW,-
인탑스,049070.KQ,KOSDAQ,KRW,-
LS마린솔루션,060370.KQ,KOSDAQ,KRW,-
피씨디렉트,051380.KQ,KOSDAQ,KRW,-
구영테크,053270.KQ,KOSDAQ,KRW,-
한국기업평가,034950.KQ,KOSDAQ,KRW,-
뉴보텍,060260.KQ,KOSDAQ,KRW,-
동양에스텍,060380.KQ,KOSDAQ,KRW,-
백금T&A,046310.KQ,KOSDAQ,KRW,-
고려신용정보,049720.KQ,KOSDAQ,KRW,-
서울반도체,046890.KQ,KOSDAQ,KRW,-
아가방컴퍼니,013990.KQ,KOSDAQ,KRW,-
한주에이알티,058450.KQ,KOSDAQ,KRW,-
미코,059090.KQ,KOSDAQ,KRW,-
유신,054930.KQ,KOSDAQ,KRW,-
프럼파스트,035200.KQ,KOSDAQ,KRW,-
한국컴퓨터,054040.KQ,KOSDAQ,KRW,-
대동스틸,048470.KQ,KOSDAQ,KRW,-
링네트,042500.KQ,KOSDAQ,KRW,-
크레오에스지,040350.KQ,KOSDAQ,KRW,-
팬스타엔터프라이즈,054300.KQ,KOSDAQ,KRW,-
한빛소프트,047080.KQ,KOSDAQ,KRW,-
NHN KCP,060250.KQ,KOSDAQ,KRW,-
CNT85,056730.KQ,KOSDAQ,KRW,-
금강철강,053260.KQ,KOSDAQ,KRW,-
스타코링크,060240.KQ,KOSDAQ,KRW,-
동아화성,041930.KQ,KOSDAQ,KRW,-
비츠로시스,054220.KQ,KOSDAQ,KRW,-
오리엔탈정공,014940.KQ,KOSDAQ,KRW,-
웰킵스하이텍,043590.KQ,KOSDAQ,KRW,-
리노공업,058470.KQ,KOSDAQ,KRW,-
성우테크론,045300.KQ,KOSDAQ,KRW,-
에스에프에이,056190.KQ,KOSDAQ,KRW,-
신화인터텍,056700.KQ,KOSDAQ,KRW,-
엑사이엔씨,054940.KQ,KOSDAQ,KRW,-
피에이치에이,043370.KQ,KOSDAQ,KRW,-
APS,054620.KQ,KOSDAQ,KRW,-
코위버,056360.KQ,KOSDAQ,KRW,-
성호전자,043260.KQ,KOSDAQ,KRW,-
YW,051390.KQ,KOSDAQ,KRW,-
삼영엠텍,054540.KQ,KOSDAQ,KRW,-
이니텍,053350.KQ,KOSDAQ,KRW,-
유진로봇,056080.KQ,KOSDAQ,KRW,-
태웅,044490.KQ,KOSDAQ,KRW,-
경남제약,053950.KQ,KOSDAQ,KRW,-
삼보모터스,053700.KQ,KOSDAQ,KRW,-
한컴위드,054920.KQ,KOSDAQ,KRW,-
코미팜,041960.KQ,KOSDAQ,KRW,-
프리엠스,053160.KQ,KOSDAQ,KRW,-
코나아이,052400.KQ,KOSDAQ,KRW,-
메디콕스,054180.KQ,KOSDAQ,KRW,-
더테크놀로지,043090.KQ,KOSDAQ,KRW,-
비트플래닛,049470.KQ,KOSDAQ,KRW,-
지에스이,053050.KQ,KOSDAQ,KRW,-
아이디스홀딩스,054800.KQ,KOSDAQ,KRW,-
코데즈컴바인,047770.KQ,KOSDAQ,KRW,-
안랩,053800.KQ,KOSDAQ,KRW,-
YTN,040300.KQ,KOSDAQ,KRW,-
CMG제약,058820.KQ,KOSDAQ,KRW,-
JYP Ent.,035900.KQ,KOSDAQ,KRW,-
KCC건설,021320.KQ,KOSDAQ,KRW,-
세동,053060.KQ,KOSDAQ,KRW,-
프로텍,053610.KQ,KOSDAQ,KRW,-
액토즈소프트,052790.KQ,KOSDAQ,KRW,-
세코닉스,053450.KQ,KOSDAQ,KRW,-
바이넥스,053030.KQ,KOSDAQ,KRW,-
오성첨단소재,052420.KQ,KOSDAQ,KRW,-
태양,053620.KQ,KOSDAQ,KRW,-
오션인더블유,052300.KQ,KOSDAQ,KRW,-
유아이엘,049520.KQ,KOSDAQ,KRW,-
대원미디어,048910.KQ,KOSDAQ,KRW,-
중앙첨단소재,051980.KQ,KOSDAQ,KRW,-
CJ프레시웨이,051500.KQ,KOSDAQ,KRW,-
파인디앤씨,049120.KQ,KOSDAQ,KRW,-
디지아이,043360.KQ,KOSDAQ,KRW,-
코텍,052330.KQ,KOSDAQ,KRW,-
한네트,052600.KQ,KOSDAQ,KRW,-
에스티큐브,052020.KQ,KOSDAQ,KRW,-
티에스넥스젠,043220.KQ,KOSDAQ,KRW,-
큐로홀딩스,051780.KQ,KOSDAQ,KRW,-
피노,033790.KQ,KOSDAQ,KRW,-
나라엠앤디,051490.KQ,KOSDAQ,KRW,-
에코바이오,038870.KQ,KOSDAQ,KRW,-
에이텍,045660.KQ,KOSDAQ,KRW,-
대아티아이,045390.KQ,KOSDAQ,KRW,-
캠시스,050110.KQ,KOSDAQ,KRW,-
현대바이오랜드,052260.KQ,KOSDAQ,KRW,-
SFA반도체,036540.KQ,KOSDAQ,KRW,-
삼표시멘트,038500.KQ,KOSDAQ,KRW,-
HLB이노베이션,024850.KQ,KOSDAQ,KRW,-
SM C&C,048550.KQ,KOSDAQ,KRW,-
승일,049830.KQ,KOSDAQ,KRW,-
TPC,048770.KQ,KOSDAQ,KRW,-
코메론,049430.KQ,KOSDAQ,KRW,-
빌리언스,044480.KQ,KOSDAQ,KRW,-
삼화네트웍스,046390.KQ,KOSDAQ,KRW,-
성광벤드,014620.KQ,KOSDAQ,KRW,-
유라테크,048430.KQ,KOSDAQ,KRW,-
삼현철강,017480.KQ,KOSDAQ,KRW,-
오픈베이스,049480.KQ,KOSDAQ,KRW,-
라온시큐어,042510.KQ,KOSDAQ,KRW,-
삼양케이씨아이,036670.KQ,KOSDAQ,KRW,-
오로라,039830.KQ,KOSDAQ,KRW,-
금화피에스시,036190.KQ,KOSDAQ,KRW,-
코다코,046070.KQ,KOSDAQ,KRW,-
인바디,041830.KQ,KOSDAQ,KRW,-
고려제약,014570.KQ,KOSDAQ,KRW,-
크린앤사이언스,045520.KQ,KOSDAQ,KRW,-
KD,044180.KQ,KOSDAQ,KRW,-
이글벳,044960.KQ,KOSDAQ,KRW,-
아즈텍WB,032080.KQ,KOSDAQ,KRW,-
오리콤,010470.KQ,KOSDAQ,KRW,-
위닉스,044340.KQ,KOSDAQ,KRW,-
상지건설,042940.KQ,KOSDAQ,KRW,-
엔피케이,048830.KQ,KOSDAQ,KRW,-
삼천당제약,000250.KQ,KOSDAQ,KRW,-
에이치케이,044780.KQ,KOSDAQ,KRW,-
정원엔시스,045510.KQ,KOSDAQ,KRW,-
한양이엔지,045100.KQ,KOSDAQ,KRW,-
누리플렉스,040160.KQ,KOSDAQ,KRW,-
에쎈테크,043340.KQ,KOSDAQ,KRW,-
국순당,043650.KQ,KOSDAQ,KRW,-
엘컴텍,037950.KQ,KOSDAQ,KRW,-
이오테크닉스,039030.KQ,KOSDAQ,KRW,-
상상인,038540.KQ,KOSDAQ,KRW,-
서울제약,018680.KQ,KOSDAQ,KRW,-
HLB파나진,046210.KQ,KOSDAQ,KRW,-
나노엔텍,039860.KQ,KOSDAQ,KRW,-
오공,045060.KQ,KOSDAQ,KRW,-
알파AI,043100.KQ,KOSDAQ,KRW,-
비츠로테크,042370.KQ,KOSDAQ,KRW,-
코아시아,045970.KQ,KOSDAQ,KRW,-
정상제이엘에스,040420.KQ,KOSDAQ,KRW,-
진양제약,007370.KQ,KOSDAQ,KRW,-
KT지니뮤직,043610.KQ,KOSDAQ,KRW,-
진성티이씨,036890.KQ,KOSDAQ,KRW,-
현대에이치티,039010.KQ,KOSDAQ,KRW,-
삼아제약,009300.KQ,KOSDAQ,KRW,-
파루,043200.KQ,KOSDAQ,KRW,-
에스씨디,042110.KQ,KOSDAQ,KRW,-
한국정보공학,039740.KQ,KOSDAQ,KRW,-
디오,039840.KQ,KOSDAQ,KRW,-
네오위즈홀딩스,042420.KQ,KOSDAQ,KRW,-
다산네트웍스,039560.KQ,KOSDAQ,KRW,-
바이오스마트,038460.KQ,KOSDAQ,KRW,-
우리기술,032820.KQ,KOSDAQ,KRW,-
안국약품,001540.KQ,KOSDAQ,KRW,-
세중,039310.KQ,KOSDAQ,KRW,-
우리기술투자,041190.KQ,KOSDAQ,KRW,-
케이바이오,038530.KQ,KOSDAQ,KRW,-
HRS,036640.KQ,KOSDAQ,KRW,-
에스에이엠티,031330.KQ,KOSDAQ,KRW,-
위즈코프,038620.KQ,KOSDAQ,KRW,-
이건홀딩스,039020.KQ,KOSDAQ,KRW,-
파인디지털,038950.KQ,KOSDAQ,KRW,-
나이스정보통신,036800.KQ,KOSDAQ,KRW,-
SG&G,040610.KQ,KOSDAQ,KRW,-
아이에이,038880.KQ,KOSDAQ,KRW,-
에스넷,038680.KQ,KOSDAQ,KRW,-
에스엠,041510.KQ,KOSDAQ,KRW,-
아이티센엔텍,010280.KQ,KOSDAQ,KRW,-
쎄니트,037760.KQ,KOSDAQ,KRW,-
대성미생물,036480.KQ,KOSDAQ,KRW,-
에코플라스틱,038110.KQ,KOSDAQ,KRW,-
케이엠더블유,032500.KQ,KOSDAQ,KRW,-
화성밸브,039610.KQ,KOSDAQ,KRW,-
경남스틸,039240.KQ,KOSDAQ,KRW,-
마크로젠,038290.KQ,KOSDAQ,KRW,-
희림,037440.KQ,KOSDAQ,KRW,-
레드캡투어,038390.KQ,KOSDAQ,KRW,-
솔브레인홀딩스,036830.KQ,KOSDAQ,KRW,-
에프에스티,036810.KQ,KOSDAQ,KRW,-
코맥스,036690.KQ,KOSDAQ,KRW,-
EG,037370.KQ,KOSDAQ,KRW,-
감성코퍼레이션,036620.KQ,KOSDAQ,KRW,-
성도이엔지,037350.KQ,KOSDAQ,KRW,-
제일테크노스,038010.KQ,KOSDAQ,KRW,-
무림SP,001810.KQ,KOSDAQ,KRW,-
세종텔레콤,036630.KQ,KOSDAQ,KRW,-
심텍홀딩스,036710.KQ,KOSDAQ,KRW,-
파세코,037070.KQ,KOSDAQ,KRW,-
KZ정밀,036560.KQ,KOSDAQ,KRW,-
SGC E&C,016250.KQ,KOSDAQ,KRW,-
서희건설,035890.KQ,KOSDAQ,KRW,-
주성엔지니어링,036930.KQ,KOSDAQ,KRW,-
케이티알파,036030.KQ,KOSDAQ,KRW,-
다우데이타,032190.KQ,KOSDAQ,KRW,-
동진쎄미켐,005290.KQ,KOSDAQ,KRW,-
선광,003100.KQ,KOSDAQ,KRW,-
에이치엠넥스,036170.KQ,KOSDAQ,KRW,-
제이에스티나,026040.KQ,KOSDAQ,KRW,-
한국팩키지,037230.KQ,KOSDAQ,KRW,-
삼지전자,037460.KQ,KOSDAQ,KRW,-
우리엔터프라이즈,037400.KQ,KOSDAQ,KRW,-
네패스,033640.KQ,KOSDAQ,KRW,-
인지디스플레,037330.KQ,KOSDAQ,KRW,-
위지트,036090.KQ,KOSDAQ,KRW,-
유니셈,036200.KQ,KOSDAQ,KRW,-
유성티엔에스,024800.KQ,KOSDAQ,KRW,-
코리아나,027050.KQ,KOSDAQ,KRW,-
골드앤에스,035290.KQ,KOSDAQ,KRW,-
서울평가정보,036120.KQ,KOSDAQ,KRW,-
서울전자통신,027040.KQ,KOSDAQ,KRW,-
대성창투,027830.KQ,KOSDAQ,KRW,-
예림당,036000.KQ,KOSDAQ,KRW,-
CJ ENM,035760.KQ,KOSDAQ,KRW,-
이지홀딩스,035810.KQ,KOSDAQ,KRW,-
기산텔레콤,035460.KQ,KOSDAQ,KRW,-
바른손이앤에이,035620.KQ,KOSDAQ,KRW,-
솔본,035610.KQ,KOSDAQ,KRW,-
시공테크,020710.KQ,KOSDAQ,KRW,-
신일제약,012790.KQ,KOSDAQ,KRW,-
조아제약,034940.KQ,KOSDAQ,KRW,-
인성정보,033230.KQ,KOSDAQ,KRW,-
그래디언트,035080.KQ,KOSDAQ,KRW,-
동국산업,005160.KQ,KOSDAQ,KRW,-
매일홀딩스,005990.KQ,KOSDAQ,KRW,-
해성산업,034810.KQ,KOSDAQ,KRW,-
한국정보통신,025770.KQ,KOSDAQ,KRW,-
파라텍,033540.KQ,KOSDAQ,KRW,-
동성화인텍,033500.KQ,KOSDAQ,KRW,-
드래곤플라이,030350.KQ,KOSDAQ,KRW,-
엠케이전자,033160.KQ,KOSDAQ,KRW,-
엠투엔,033310.KQ,KOSDAQ,KRW,-
제이씨현시스템,033320.KQ,KOSDAQ,KRW,-
포스코엠텍,009520.KQ,KOSDAQ,KRW,-
스페코,013810.KQ,KOSDAQ,KRW,-
좋은사람들,033340.KQ,KOSDAQ,KRW,-
로젠,033290.KQ,KOSDAQ,KRW,-
모아텍,033200.KQ,KOSDAQ,KRW,-
코콤,015710.KQ,KOSDAQ,KRW,-
제룡전기,033100.KQ,KOSDAQ,KRW,-
제이엠아이,033050.KQ,KOSDAQ,KRW,-
디지틀조선,033130.KQ,KOSDAQ,KRW,-
바이온,032980.KQ,KOSDAQ,KRW,-
와이지-원,019210.KQ,KOSDAQ,KRW,-
특수건설,026150.KQ,KOSDAQ,KRW,-
아이즈비전,031310.KQ,KOSDAQ,KRW,-
동일기연,032960.KQ,KOSDAQ,KRW,-
소프트센,032680.KQ,KOSDAQ,KRW,-
원익,032940.KQ,KOSDAQ,KRW,-
원풍물산,008290.KQ,KOSDAQ,KRW,-
삼진,032750.KQ,KOSDAQ,KRW,-
더라미,032860.KQ,KOSDAQ,KRW,-
비트컴퓨터,032850.KQ,KOSDAQ,KRW,-
엠젠솔루션,032790.KQ,KOSDAQ,KRW,-
판타지오,032800.KQ,KOSDAQ,KRW,-
유비케어,032620.KQ,KOSDAQ,KRW,-
피델릭스,032580.KQ,KOSDAQ,KRW,-
TJ미디어,032540.KQ,KOSDAQ,KRW,-
휴맥스홀딩스,028080.KQ,KOSDAQ,KRW,-
삼일,032280.KQ,KOSDAQ,KRW,-
뉴인텍,012340.KQ,KOSDAQ,KRW,-
오스템,031510.KQ,KOSDAQ,KRW,-
디에이치엑스컴퍼니,031860.KQ,KOSDAQ,KRW,-
피에스케이홀딩스,031980.KQ,KOSDAQ,KRW,-
세보엠이씨,011560.KQ,KOSDAQ,KRW,-
한일단조,024740.KQ,KOSDAQ,KRW,-
양지사,030960.KQ,KOSDAQ,KRW,-
원익홀딩스,030530.KQ,KOSDAQ,KRW,-
한글과컴퓨터,030520.KQ,KOSDAQ,KRW,-
메이슨캐피탈,021880.KQ,KOSDAQ,KRW,-
광무,029480.KQ,KOSDAQ,KRW,-
대호특수강,021040.KQ,KOSDAQ,KRW,-
HLB,028300.KQ,KOSDAQ,KRW,-
팜스토리,027710.KQ,KOSDAQ,KRW,-
삼보판지,023600.KQ,KOSDAQ,KRW,-
삼목에스폼,018310.KQ,KOSDAQ,KRW,-
에이스침대,003800.KQ,KOSDAQ,KRW,-
원익큐브,014190.KQ,KOSDAQ,KRW,-
리드코프,012700.KQ,KOSDAQ,KRW,-
유니슨,018000.KQ,KOSDAQ,KRW,-
아난티,025980.KQ,KOSDAQ,KRW,-
광진실업,026910.KQ,KOSDAQ,KRW,-
인터엠,017250.KQ,KOSDAQ,KRW,-
성우하이텍,015750.KQ,KOSDAQ,KRW,-
대신정보통신,020180.KQ,KOSDAQ,KRW,-
서부T&D,006730.KQ,KOSDAQ,KRW,-
동신건설,025950.KQ,KOSDAQ,KRW,-
동화기업,025900.KQ,KOSDAQ,KRW,-
신라에스지,025870.KQ,KOSDAQ,KRW,-
케이씨피드,025880.KQ,KOSDAQ,KRW,-
한탑,002680.KQ,KOSDAQ,KRW,-
한국선재,025550.KQ,KOSDAQ,KRW,-
DH오토웨어,025440.KQ,KOSDAQ,KRW,-
시노펙스,025320.KQ,KOSDAQ,KRW,-
PN풍년,024940.KQ,KOSDAQ,KRW,-
삼천리자전거,024950.KQ,KOSDAQ,KRW,-
메디앙스,014100.KQ,KOSDAQ,KRW,-
KBI메탈,024840.KQ,KOSDAQ,KRW,-
경창산업,024910.KQ,KOSDAQ,KRW,-
대륙제관,004780.KQ,KOSDAQ,KRW,-
동원개발,013120.KQ,KOSDAQ,KRW,-
세원물산,024830.KQ,KOSDAQ,KRW,-
케이피에프,024880.KQ,KOSDAQ,KRW,-
KB오토시스,024120.KQ,KOSDAQ,KRW,-
신원종합개발,017000.KQ,KOSDAQ,KRW,-
흥구석유,024060.KQ,KOSDAQ,KRW,-
대한약품,023910.KQ,KOSDAQ,KRW,-
이화공영,001840.KQ,KOSDAQ,KRW,-
풍국주정,023900.KQ,KOSDAQ,KRW,-
대림제지,017650.KQ,KOSDAQ,KRW,-
대한광통신,010170.KQ,KOSDAQ,KRW,-
동일스틸럭스,023790.KQ,KOSDAQ,KRW,-
플레이위드,023770.KQ,KOSDAQ,KRW,-
한국캐피탈,023760.KQ,KOSDAQ,KRW,-
한일사료,005860.KQ,KOSDAQ,KRW,-
모베이스전자,012860.KQ,KOSDAQ,KRW,-
국영지앤엠,006050.KQ,KOSDAQ,KRW,-
유진기업,023410.KQ,KOSDAQ,KRW,-
제이스코홀딩스,023440.KQ,KOSDAQ,KRW,-
보성파워텍,006910.KQ,KOSDAQ,KRW,-
브이티,018290.KQ,KOSDAQ,KRW,-
태광,023160.KQ,KOSDAQ,KRW,-
와이엠,007530.KQ,KOSDAQ,KRW,-
신라섬유,001000.KQ,KOSDAQ,KRW,-
원일특강,012620.KQ,KOSDAQ,KRW,-
서한,011370.KQ,KOSDAQ,KRW,-
바른손,018700.KQ,KOSDAQ,KRW,-
부방,014470.KQ,KOSDAQ,KRW,-
소노스퀘어,007720.KQ,KOSDAQ,KRW,-
THE CUBE&,013720.KQ,KOSDAQ,KRW,-
유니크,011320.KQ,KOSDAQ,KRW,-
진로발효,018120.KQ,KOSDAQ,KRW,-
삼보산업,009620.KQ,KOSDAQ,KRW,-
푸드웰,005670.KQ,KOSDAQ,KRW,-
푸른저축은행,007330.KQ,KOSDAQ,KRW,-
피제이전자,006140.KQ,KOSDAQ,KRW,-
베뉴지,019010.KQ,KOSDAQ,KRW,-
엠에스씨,009780.KQ,KOSDAQ,KRW,-
대동금속,020400.KQ,KOSDAQ,KRW,-
대원산업,005710.KQ,KOSDAQ,KRW,-
큐캐피탈,016600.KQ,KOSDAQ,KRW,-
한국가구,004590.KQ,KOSDAQ,KRW,-
디모아,016670.KQ,KOSDAQ,KRW,-
중앙에너비스,000440.KQ,KOSDAQ,KRW,-
삼륭물산,014970.KQ,KOSDAQ,KRW,-
경동제약,011040.KQ,KOSDAQ,KRW,-
원풍,008370.KQ,KOSDAQ,KRW,-
네이처셀,007390.KQ,KOSDAQ,KRW,-
삼일기업공사,002290.KQ,KOSDAQ,KRW,-
일지테크,019540.KQ,KOSDAQ,KRW,-
한일화학,007770.KQ,KOSDAQ,KRW,-
한국알콜,017890.KQ,KOSDAQ,KRW,-
대주산업,003310.KQ,KOSDAQ,KRW,-
글로본,019660.KQ,KOSDAQ,KRW,-
세명전기,017510.KQ,KOSDAQ,KRW,-
에이티넘인베스트,021080.KQ,KOSDAQ,KRW,-
대동기어,008830.KQ,KOSDAQ,KRW,-
피에스텍,002230.KQ,KOSDAQ,KRW,-
이렘,009730.KQ,KOSDAQ,KRW,-
